battery_id,cycle_number,start_time,ambient_temperature,capacity_ahr,mean_current,min_voltage,final_voltage,max_temperature
B0007,274,2008-05-06T06:37:06,24.0,1.621213282987236,-1.9108556098369367,2.100774791159369,3.278208354451213,40.16503458324407
B0007,278,2008-05-06T11:25:21,24.0,1.6164273214762122,-1.9049762303506044,2.1417010068719846,3.2985123960309424,40.36674175781141
B0007,282,2008-05-06T16:23:36,24.0,1.615823510161921,-1.9051068520548522,2.0912297625621297,3.289212625215621,40.88269125311642
B0007,286,2008-05-06T21:21:49,24.0,1.61672418029789,-1.9049079394753692,2.166300950520593,3.296160957280199,40.85633220225456
B0007,290,2008-05-07T02:17:25,24.0,1.6108655863730026,-1.898761620917719,2.1843637809529235,3.3160994964500823,40.7780246115985
B0007,294,2008-05-07T07:04:02,24.0,1.6006603374309376,-1.90433828068926,2.113995772639173,3.299349705093624,40.5829305350897
B0007,298,2008-05-07T12:01:49,24.0,1.5959174487005665,-1.904192698545851,2.0287779476202195,3.2941059341780656,40.6345689985191
B0007,302,2008-05-07T16:59:29,24.0,1.5962179519462243,-1.8982712229514884,2.1948906641943635,3.321071654405696,40.75070125010339
B0007,306,2008-05-07T21:56:09,24.0,1.5958065114633972,-1.8977934870545978,2.1621122251410005,3.314895683672692,41.0672419235651
B0007,310,2008-05-08T02:53:49,24.0,1.5906507821480704,-1.9036436467205253,2.0092802451741245,3.285250365344493,41.40590880756584
B0007,313,2008-05-09T12:25:07,24.0,1.6888211161855506,-1.9369923426487148,2.144268362237989,3.167885572406937,41.01558674901627
B0007,316,2008-05-09T20:28:09,24.0,1.6259938279733204,-1.9233409193548265,2.0962813773920197,3.2155768977103443,41.31851435911838
B0007,320,2008-05-10T01:21:56,24.0,1.6157433862812898,-1.916884219356136,2.037656085248936,3.237322371764735,41.4002950560853
B0007,324,2008-05-10T06:18:12,24.0,1.6056626764846538,-1.910472150518363,2.050265845971926,3.265128362055365,41.2508092329952
B0007,328,2008-05-10T11:16:04,24.0,1.5949746921524348,-1.904277326283454,2.1421639870693685,3.296447022937046,40.95362783962595
B0007,332,2008-05-10T16:11:56,24.0,1.5904102438871943,-1.904002494100001,2.093098662464846,3.2937623817098896,40.989022190981714
B0007,336,2008-05-10T21:07:54,24.0,1.5853517062988178,-1.9036546380501311,2.109503853325003,3.295607974447043,41.02622774121347
B0007,340,2008-05-11T02:05:21,24.0,1.5799737147242376,-1.8977146678452774,2.1295447836320704,3.31453089957125,41.01371342582121
B0007,344,2008-05-11T06:55:27,24.0,1.5752185465278068,-1.8973347377958825,2.138556110583413,3.316265649872767,41.04923314430273
B0007,348,2008-05-11T11:52:47,24.0,1.569798484648868,-1.8970045774163773,2.143779366990932,3.3180552739333047,41.05277512550887
B0007,352,2008-05-11T16:49:58,24.0,1.5702565375950357,-1.8909127399289274,2.199196544880164,3.337661100143437,41.02092182377061
B0007,356,2008-05-11T21:47:12,24.0,1.565249873909438,-1.8968789299198896,2.0252901014990434,3.3084712639892704,41.34840278359994
B0007,360,2008-05-12T02:36:58,24.0,1.559633933561147,-1.8964710309338209,2.0874226328484515,3.31616190352511,41.23753665797544
B0007,364,2008-05-12T12:56:34,24.0,1.5649820533392105,-1.8967768141795405,2.0863200514042264,3.3086447213643893,41.21700308433066
B0007,367,2008-05-12T18:59:59,24.0,1.57497949984227,-1.9031485600103595,2.0588247910323827,3.2797614304472664,41.89753189273277
B0007,371,2008-05-12T23:53:17,24.0,1.5652811168780458,-1.9028574663381215,2.007722684403967,3.2816898392310923,41.90270996402953
B0007,375,2008-05-13T04:35:25,24.0,1.559755497470126,-1.8963219640753084,2.190682586389996,3.3192912535815724,41.48233804274523
B0007,379,2008-05-13T09:24:04,24.0,1.549897685670499,-1.908430732943726,2.008435320437976,3.271441637834264,41.6411622659972
B0007,383,2008-05-13T14:20:24,24.0,1.543877153134502,-1.889754408573026,2.164636064139996,3.3355119582476678,41.433877603827945
B0007,387,2008-05-13T19:04:20,24.0,1.5450187488690073,-1.8959167588975123,2.064742753691984,3.309262641432676,41.8543569979417
B0007,391,2008-05-13T23:59:26,24.0,1.5445940154102908,-1.889387844169526,2.170172617792397,3.3329781009294663,41.78271326384125
B0007,395,2008-05-14T04:55:57,24.0,1.5343086721758876,-1.8889185963670394,2.120750718982474,3.333293705571698,41.62744766181303
B0007,399,2008-05-14T09:52:22,24.0,1.5287603942958483,-1.8885071150010757,2.13627215665258,3.335626153934355,41.552128441464966
B0007,403,2008-05-14T14:35:22,24.0,1.5289260249179843,-1.8888180820733198,2.093857236476905,3.330409249627142,41.839167194182565
B0007,407,2008-05-14T19:31:39,24.0,1.529091650133123,-1.8887930414931369,1.9959465760122976,3.3206227363539624,42.23998716092915
B0007,411,2008-05-15T00:27:55,24.0,1.5239059324661248,-1.888168080257056,2.0305769860653866,3.325515911717548,42.04090238497712
B0007,415,2008-05-15T05:24:04,24.0,1.5186675419100617,-1.887904907597145,2.0758803797636745,3.333109444153607,41.803429062834496
B0007,419,2008-05-15T10:20:03,24.0,1.5136482266426952,-1.88773036624322,2.079354904824249,3.3357107086010784,41.6886924602386
B0007,423,2008-05-15T15:10:59,24.0,1.5136050185229033,-1.8878077163294118,2.0585109366080414,3.33093981123572,41.98817160118213
B0007,427,2008-05-15T19:56:47,24.0,1.5139470614867965,-1.887674933393443,2.0253107306977376,3.325286281364161,42.33252236723314
B0007,431,2008-05-16T16:54:59,24.0,1.5339599193158786,-1.901022727285377,2.0069579017420067,3.275520043283547,41.63553796804361
B0007,433,2008-05-16T21:37:39,24.0,1.5391372798653098,-1.8951144121477894,2.19792648712031,3.308772267470376,41.470498076928735
B0007,437,2008-05-17T02:32:13,24.0,1.5236247972838737,-1.8941478117057606,2.0299415196572554,3.301562663091317,41.54038193238441
B0007,441,2008-05-17T07:25:19,24.0,1.5135813035589147,-1.8875042014728927,2.117150391576778,3.32941289444089,41.13947017697289
B0007,445,2008-05-17T12:21:15,24.0,1.5077850749847914,-1.8871434043422721,2.130989905274772,3.3330073089590666,41.09041922644824
B0007,449,2008-05-17T17:15:37,24.0,1.5031960676037333,-1.8807630082774924,2.129431831748565,3.347244064929216,41.10034021580957
B0007,453,2008-05-17T22:10:51,24.0,1.497822059699588,-1.886419275237733,2.164511453629433,3.3383192077980985,41.03075447325996
B0007,457,2008-05-18T03:05:19,24.0,1.492848534633516,-1.8800039366336023,2.1743012710834013,3.3540043455800244,40.99688397371006
B0007,461,2008-05-18T08:00:50,24.0,1.492414389867026,-1.8733366537372407,2.1928976284966537,3.3701802702751755,40.88481342461614
B0007,465,2008-05-18T12:44:48,24.0,1.487482776538081,-1.879702248133121,2.029849589914729,3.34604333393751,41.09400879501426
B0007,469,2008-05-18T17:36:29,24.0,1.482535148640411,-1.8790751470067306,2.095949224783681,3.351868703717653,41.01377835587309
B0007,473,2008-05-18T22:31:45,24.0,1.4827874322228984,-1.8728728303565043,2.177723491219515,3.37126103928545,40.90635248178393
B0007,477,2008-05-19T03:27:07,24.0,1.476971179775059,-1.8726786421400126,2.056251340337525,3.363638143826266,41.06596192416311
B0007,481,2008-05-19T15:34:33,24.0,1.4819015554137276,-1.872734820116884,2.1512510632923165,3.358875203139184,40.84520330629611
B0007,483,2008-05-19T20:59:48,24.0,1.4981366198874824,-1.8800362373714223,2.1693699073642034,3.342159118711169,41.12807910254104
B0007,485,2008-05-20T01:16:42,24.0,1.4820775214392872,-1.8730214281226414,2.116759239247948,3.3565594399139247,41.094988453128494
B0007,489,2008-05-20T06:12:06,24.0,1.4771155312812152,-1.8725486136074456,2.009424225590032,3.3536423529046835,41.11877573165318
B0007,493,2008-05-20T11:07:23,24.0,1.4720772783056488,-1.8724613181992062,2.0034792344341588,3.3568006007742333,40.98003499062696
B0007,497,2008-05-20T15:57:27,24.0,1.472248013656454,-1.8659419458758726,2.172988732474185,3.377870432421932,41.017509953482886
B0007,501,2008-05-20T20:50:39,24.0,1.4670106672274663,-1.865786095147701,2.087464676179042,3.3707190923138297,41.299420742573055
B0007,505,2008-05-21T01:39:38,24.0,1.461767249533538,-1.8654605849037513,2.110564313669325,3.3763359727220545,41.105738037939375
B0007,509,2008-05-21T06:24:27,24.0,1.4566952670489708,-1.865134613881632,2.0724687293779813,3.3771082923856097,40.87704013237699
B0007,513,2008-05-21T11:18:06,24.0,1.451354972758956,-1.858515986418667,2.1253826973270518,3.394007023604369,40.73021986226824
B0007,517,2008-05-21T16:10:21,24.0,1.451615926257375,-1.8588972649148483,2.1147331324879475,3.3898074174795547,41.03226257370644
B0007,521,2008-05-21T21:02:09,24.0,1.4468161332173683,-1.8581969672334215,2.1738445330859366,3.3952983014087663,40.89527781087817
B0007,525,2008-05-22T01:42:59,24.0,1.4467570607768785,-1.8581200056254086,1.9947266977360072,3.3858376143595152,41.02491521192672
B0007,529,2008-05-22T06:32:40,24.0,1.4413797481446793,-1.8577209868352302,2.0033802121225017,3.3898811613377484,40.81596834579472
B0007,533,2008-05-22T11:23:22,24.0,1.4362456252208178,-1.8512458354075154,2.116470909151213,3.40734217525576,40.65138669632271
B0007,537,2008-05-22T16:17:58,24.0,1.4368154153924828,-1.8514531972432,2.051877342511651,3.400524264032214,40.965385542419945
B0007,541,2008-05-22T20:59:50,24.0,1.4362945145860049,-1.8574211435317929,2.003221375307111,3.387847710477503,41.11319128215138
B0007,545,2008-05-23T12:13:16,24.0,1.4418575315878015,-1.857823928669184,1.9865974995249176,3.3798450546195107,40.78738321989129
B0007,548,2008-05-23T20:14:29,24.0,1.4672063484781797,-1.8658259561850365,2.1908121182442706,3.365955839237344,40.73001188190229
B0007,552,2008-05-24T01:09:21,24.0,1.4518640367848883,-1.8647784241320746,2.033261415031626,3.3610293799331203,40.990354594470126
B0007,556,2008-05-24T06:00:20,24.0,1.44713797527485,-1.8578958465335809,2.19135439601875,3.388753259523979,40.62521315513875
B0007,560,2008-05-24T10:42:50,24.0,1.441790586562399,-1.851194762921303,2.1840705012733683,3.4010627300929737,40.58944296824891
B0007,564,2008-05-24T15:31:10,24.0,1.431630947911111,-1.8509042611451945,2.1664368343684446,3.403129377479551,40.584393586876246
B0007,568,2008-05-24T20:21:13,24.0,1.4318084249673686,-1.8508582746706244,1.987193667465448,3.3918482072725205,40.884444140401214
B0007,572,2008-05-25T01:06:49,24.0,1.4262562585106868,-1.8504182940365097,2.1314172797434523,3.402983452982521,40.65159637790841
B0007,576,2008-05-25T05:57:17,24.0,1.4260877528924911,-1.843689287692697,2.188995882590831,3.4181159643802896,40.53138082339522
B0007,580,2008-05-25T10:51:37,24.0,1.4212633510031694,-1.8498733070449755,2.032246494641712,3.3989491882730096,40.821433488540606
B0007,584,2008-05-25T15:37:08,24.0,1.4163272748795108,-1.843287720729204,2.1695130053947387,3.417481499281654,40.643362943412974
B0007,588,2008-05-25T20:23:04,24.0,1.4165781829175994,-1.8494580225090995,1.9917978280585305,3.397325967640404,40.97063567014205
B0007,592,2008-05-26T01:13:02,24.0,1.4108401729425175,-1.8426221358637018,2.1534486462617077,3.417693830341496,40.74888323397497
B0007,596,2008-05-26T06:01:08,24.0,1.4109949628347804,-1.8427098003104345,2.0101572712330453,3.409762325973159,40.93461596721165
B0007,600,2008-05-26T10:44:38,24.0,1.40617142903988,-1.842239518040086,2.132718741006573,3.41846837609454,40.74175890345818
B0007,604,2008-05-26T15:30:43,24.0,1.4063358479692922,-1.842252843487983,2.0114763339798887,3.410207417331352,41.00964443691023
B0007,608,2008-05-26T20:21:04,24.0,1.4004552399066514,-1.8356063485512328,2.1610456063312298,3.428899305283849,40.80558697887537
B0007,612,2008-05-27T15:52:41,24.0,1.4217865046055154,-1.8561013515700384,2.0143553387267827,3.372148496187205,40.92586026351328
B0007,614,2008-05-27T20:45:42,24.0,1.4324552720625434,-1.8574370794605966,2.1732119934933296,3.383856648869605,40.57390100608222
B0018,3,2008-07-07T15:15:28,24.0,1.8550045207910817,-1.9541761960216968,2.472160843460044,3.0532303394443336,38.10180309676608
B0018,7,2008-07-07T21:53:06,24.0,1.8431955317089987,-1.9474374301153292,2.4114381994148304,3.0882001701258264,38.14987995994155
B0018,11,2008-07-08T02:56:08,24.0,1.8396018424355425,-1.9520511323479741,2.394395968141027,3.0768576543441712,37.5266914843442
B0018,15,2008-07-08T07:58:55,24.0,1.8306736044962053,-1.9460914562122762,2.3999481734774424,3.102423910252407,37.06279237079503
B0018,18,2008-07-08T18:57:48,24.0,1.8327002069419656,-1.9412796601390512,2.3851461229395867,3.117644174420054,38.2110354381278
B0018,20,2008-07-08T22:57:17,24.0,1.8285288846046388,-1.9400338819083036,2.371677070838912,3.114007318732072,38.17496505957075
B0018,22,2008-07-09T02:56:41,24.0,1.8212011895697924,-1.9335667184847714,2.4964491577040797,3.1692830921950352,37.64038685475582
B0018,24,2008-07-09T06:55:54,24.0,1.815170010643328,-1.9332161326561408,2.4374506721131883,3.1646802675456325,37.37602884738843
B0018,27,2008-07-09T11:26:41,24.0,1.8042980520967649,-1.9325959489970461,2.4152206992194847,3.1668909591239487,37.28928029078695
B0018,30,2008-07-10T16:34:39,24.0,1.8231002302844224,-1.9387520938161948,2.377432309524995,3.14417553147664,37.52377766578506
B0018,32,2008-07-10T20:33:58,24.0,1.8121253520255491,-1.9319248326301843,2.3887487262583647,3.163511863010266,37.72420412562674
B0018,34,2008-07-11T00:30:25,24.0,1.8046916382117768,-1.9249594896453863,2.432289857016922,3.197452536412128,37.41366095304306
B0018,36,2008-07-11T04:28:49,24.0,1.790844349786295,-1.9179528942264987,2.497495633221204,3.234382458426959,36.94724908852665
B0018,39,2008-07-11T08:59:08,24.0,1.783470722841926,-1.917373033348097,2.478768686108376,3.241810891419118,36.70709131205994
B0018,42,2008-07-11T14:27:05,24.0,1.7809386125310702,-1.9180652422275588,2.385849407868021,3.227333797828033,37.13061214416645
B0018,44,2008-07-11T18:25:27,24.0,1.771209039672698,-1.9106033469326071,2.372854084449551,3.238447609004798,37.686600065941576
B0018,46,2008-07-11T22:22:05,24.0,1.7686303996707076,-1.909404549449075,2.4086912736769084,3.252365295673925,37.633580732302406
B0018,48,2008-07-12T02:18:11,24.0,1.7536304801917124,-1.8960567702455418,2.496331992137246,3.2983555817913413,37.15252578645951
B0018,51,2008-07-12T06:45:43,24.0,1.7462197416415093,-1.8948411660605735,2.4199896352919668,3.29909945338278,36.78829001793698
B0018,54,2008-07-12T11:15:36,24.0,1.7376647337053737,-1.90021436299665,2.3587321881999297,3.28291220363392,36.541146197392216
B0018,56,2008-07-12T15:13:28,24.0,1.7315166735475835,-1.8936767267608487,2.4458096660548825,3.3143599232411147,36.372087786130464
B0018,58,2008-07-12T18:52:45,24.0,1.7085949894470602,-1.8739718829459886,2.3808537751929744,3.3370959869036043,36.52608510498833
B0018,60,2008-07-12T22:50:29,24.0,1.711469957068211,-1.8791764961687347,2.436955746154759,3.3453964577303217,36.476252762052624
B0018,63,2008-07-13T03:19:05,24.0,1.7075021373272627,-1.8780560689384003,2.4671365731790718,3.356538776251049,36.37720890237669
B0018,66,2008-07-14T13:08:20,24.0,1.7492382064360228,-1.8993718818269214,2.4129371999368505,3.2912719461365696,36.64000948247426
B0018,68,2008-07-14T17:03:45,24.0,1.7327697147429957,-1.8926958551018207,2.3497771039810256,3.2997248344053327,37.38165499248184
B0018,70,2008-07-14T20:57:32,24.0,1.7222313328292376,-1.8783667048362822,2.4904700018477026,3.343787628182352,37.59824760372582
B0018,72,2008-07-15T00:49:58,24.0,1.711846298984729,-1.8708343396819402,2.4650908929255406,3.3582081904036225,37.56055515516341
B0018,75,2008-07-15T05:14:47,24.0,1.699267835126687,-1.8696567234639716,2.363133281953362,3.355478058526174,37.52114200586718
B0018,78,2008-07-15T09:43:28,24.0,1.6940366439243106,-1.8623726014599724,2.4790616361836206,3.380671602671067,37.21887096740918
B0018,80,2008-07-15T13:36:47,24.0,1.6819027078768087,-1.8547843408980225,2.491905723274248,3.395570490004556,37.33441415744885
B0018,82,2008-07-15T17:29:47,24.0,1.6769770618433686,-1.8538766950740675,2.4337177596826547,3.391299822602872,37.7331798444306
B0018,84,2008-07-15T21:21:30,24.0,1.6655229306478936,-1.845735037450336,2.4424506461535755,3.40404682054735,37.84649344841882
B0018,87,2008-07-16T01:45:13,24.0,1.6571924575832084,-1.8382538558498933,2.4383419399858552,3.418829401501136,37.6701649416618
B0018,90,2008-07-16T06:12:34,24.0,1.6482241555294048,-1.8435676915974055,2.4157245398944123,3.4148501288729167,37.53185198546868
B0018,92,2008-07-16T10:05:40,24.0,1.6387701497987262,-1.83704467002657,2.323395712524894,3.4160219995907752,37.593333753421376
B0018,94,2008-07-16T13:57:42,24.0,1.6276486907262062,-1.8211904293154166,2.4985039496028567,3.455015988846071,37.36141011067826
B0018,96,2008-07-16T17:51:36,24.0,1.62215370227252,-1.8270453339799269,2.350237238739749,3.4362811914108287,37.89980324671546
B0018,99,2008-07-16T22:13:57,24.0,1.6140066510467586,-1.819052179250902,2.3337740352348813,3.4449973202642243,38.03149707759718
B0018,102,2008-07-18T17:28:12,24.0,1.6760516154424625,-1.8693745969498121,2.317647291087635,3.336282449478892,37.42220155418978
B0018,104,2008-07-18T21:19:44,24.0,1.649300642552199,-1.839770443871628,2.492394514304757,3.4069101290337938,37.32511174435206
B0018,106,2008-07-19T01:10:07,24.0,1.63238299185809,-1.837963396328485,2.372828310153791,3.4085356287490414,37.31088262198154
B0018,108,2008-07-19T05:01:04,24.0,1.6164159719025777,-1.8296109578903785,2.3560703177076867,3.424618629451753,37.23234655688736
B0018,111,2008-07-19T09:25:29,24.0,1.6109028378249377,-1.8210831511954937,2.4644431530094417,3.4510403338526534,36.94850857727268
B0018,114,2008-07-19T13:53:00,24.0,1.5954638693695655,-1.8199201144788144,2.4195167274486726,3.4471277889322587,37.002663545357386
B0018,117,2008-07-29T18:34:27,24.0,1.726707440085764,-1.8951156248467713,2.3422406504312434,3.153251691766954,36.71025442949399
B0018,119,2008-07-29T22:21:53,24.0,1.7165673917429751,-1.8867694858233446,2.3755467142668496,3.22099960221937,36.72807623650589
B0018,121,2008-07-30T02:09:48,24.0,1.6958235570934848,-1.8786631828974334,2.414629137532592,3.279534309512825,36.72959308355185
B0018,123,2008-07-30T05:57:02,24.0,1.6777783190792557,-1.870474802329599,2.3844645496129964,3.312914061922747,36.787462351640364
B0018,125,2008-07-30T09:52:21,24.0,1.6606586897774192,-1.8562833971202242,2.398646371281655,3.3472010348392622,36.75689163314213
B0018,128,2008-07-30T19:28:07,24.0,1.6664109274827466,-1.8625354754370638,2.4557130111721626,3.341784146218493,37.35015763097096
B0018,130,2008-07-30T23:16:54,24.0,1.6468336174407805,-1.8606833274060013,2.323665882820083,3.3409538026606818,37.48126030855565
B0018,132,2008-07-31T02:46:18,24.0,1.6257639928779952,-1.8383636766891702,2.488054079510012,3.39385721106257,37.12544389762631
B0018,134,2008-07-31T06:15:17,24.0,1.6121577411874597,-1.8436958588115402,2.3306937114568003,3.379431086342454,37.19112571388883
B0018,136,2008-07-31T10:10:14,24.0,1.6057366823755344,-1.8362729789790888,2.389399831578687,3.4005755999684046,37.17642722353301
B0018,141,2008-08-01T17:46:33,24.0,1.673645314879889,-1.8646902787950443,2.4864200723178747,3.31386363218204,37.11936678632194
B0018,143,2008-08-01T21:32:12,24.0,1.6404348572349936,-1.8572649157581866,2.4673631110639858,3.3517763797483044,37.2702464066457
B0018,145,2008-08-02T01:17:09,24.0,1.6132653317422077,-1.8483454421357695,2.375173080957567,3.3676008246193447,37.39550861947664
B0018,147,2008-08-02T05:03:55,24.0,1.5920964324686278,-1.839168422289249,2.371626022111289,3.3877431597098138,37.378956702246384
B0018,150,2008-08-02T09:26:51,24.0,1.5866011820698824,-1.830332610270234,2.463955873060647,3.4160493489165225,37.245718322158105
B0018,153,2008-08-02T13:55:03,24.0,1.580076649033625,-1.829290599843924,2.475545296633258,3.42147245050033,37.21755583353321
B0018,155,2008-08-02T17:41:59,24.0,1.5641732953289167,-1.8278449003095165,2.3791563087604626,3.4158832488116646,37.56150979821064
B0018,157,2008-08-02T21:29:24,24.0,1.555618272193922,-1.8188198987741453,2.4776158338943337,3.4412663031911563,37.4174791317661
B0018,159,2008-08-03T01:16:07,24.0,1.5402045278637395,-1.817194042260449,2.4205549690097223,3.440421318342616,37.55101533655474
B0018,162,2008-08-03T05:39:11,24.0,1.5321613015959863,-1.8157980815469457,2.415388497112405,3.445662321409105,37.59895044072871
B0018,165,2008-08-03T10:08:42,24.0,1.5316232403693415,-1.822108117298183,2.3974205597873093,3.4388742210783456,37.48923978216981
B0018,167,2008-08-03T13:54:25,24.0,1.5222595950771978,-1.8129628028687816,2.497752653580319,3.4638457585402174,37.37911114363861
B0018,169,2008-08-03T17:42:28,24.0,1.5065267126851285,-1.8044876731207795,2.3726090777895896,3.4607953148814765,37.559604168615785
B0018,171,2008-08-03T21:26:49,24.0,1.5014219556532926,-1.809986175960184,2.36844257542991,3.4579399600497065,37.61805450748922
B0018,174,2008-08-04T01:48:42,24.0,1.4963534117486457,-1.8090400456598725,2.331968556073514,3.458624303365877,37.71101994346608
B0018,177,2008-08-04T17:08:25,24.0,1.5334262000312422,-1.8273691233501441,2.4057755306304176,3.414320676735576,37.767989299214086
B0018,179,2008-08-04T20:55:13,24.0,1.523845267514426,-1.8180385592622932,2.4720838848798987,3.441289287985009,37.91919394450186
B0018,181,2008-08-05T00:41:24,24.0,1.501192099426124,-1.8085351614741645,2.342731326096539,3.4434979435076563,37.99328509003338
B0018,183,2008-08-05T04:27:50,24.0,1.492417671450291,-1.8068041184926535,2.4198650452188226,3.4599209387521817,37.984838024989045
B0018,185,2008-08-05T08:23:48,24.0,1.483323851940123,-1.8050190987020625,2.438879997223475,3.468314102545152,37.8288851383529
B0018,188,2008-08-05T12:50:42,24.0,1.4807376792294196,-1.8118563821702207,2.430465824271706,3.461167189335011,37.844837975501
B0018,190,2008-08-05T16:36:12,24.0,1.4735077809902477,-1.8021525551783737,2.4907267597860656,3.478026972161799,37.8984610468502
B0018,192,2008-08-05T20:21:46,24.0,1.46801928526661,-1.8092953592546854,2.367832802864477,3.460131373135017,38.27784043980244
B0018,194,2008-08-06T00:06:53,24.0,1.458092355711902,-1.8000309691416814,2.3532703553328904,3.470528678394029,38.24434303919528
B0018,197,2008-08-06T04:27:52,24.0,1.44786609888914,-1.7981302589297095,2.362897904778893,3.476629441262813,38.06956259266949
B0018,200,2008-08-06T08:55:24,24.0,1.4527808777541982,-1.8058248446047425,2.420200016704328,3.475822076913363,37.81744565252647
B0018,202,2008-08-06T12:40:42,24.0,1.4425356364492432,-1.795955865281378,2.472605886588914,3.490006746602984,37.90256777035479
B0018,204,2008-08-06T16:25:32,24.0,1.4392712877203313,-1.7951057003644757,2.483165462226557,3.491787123567605,38.16628336469349
B0018,206,2008-08-06T20:09:11,24.0,1.4286475681888218,-1.7940097981352856,2.434198683008624,3.487044876202592,38.36789486715962
B0018,209,2008-08-07T00:27:39,24.0,1.4249026750004896,-1.7841592631620102,2.497859027600416,3.504583247086097,38.19823604401131
B0018,212,2008-08-07T19:05:53,24.0,1.4698115324524124,-1.8136320536623207,2.374740845794832,3.4303014607858104,38.09998280757164
B0018,214,2008-08-07T22:50:51,24.0,1.4525819651050202,-1.810960446087532,2.3589340839760866,3.4405762245177645,38.21452378284136
B0018,216,2008-08-08T02:32:53,24.0,1.442834198908794,-1.800802328247715,2.4413266342198545,3.4678309729542223,37.93969653616424
B0018,218,2008-08-08T06:16:47,24.0,1.428376058807949,-1.798647877727257,2.311419659807122,3.46373200309395,38.06666733482501
B0018,220,2008-08-08T10:14:50,24.0,1.4154547844370715,-1.7804067367547436,2.495315923820125,3.501682834204815,37.63260475617888
B0018,223,2008-08-08T20:10:08,24.0,1.454576670077708,-1.8167125180994765,2.4398479869382084,3.4458804859914856,38.18223603956323
B0018,225,2008-08-08T23:54:01,24.0,1.4283179548274056,-1.7981268087177564,2.376538319699514,3.460221345909229,38.3907466519188
B0018,227,2008-08-09T03:37:06,24.0,1.4197026883204058,-1.7964439222994821,2.3722299202290382,3.465380072924864,38.51622654624205
B0018,229,2008-08-09T07:19:59,24.0,1.4155606630306516,-1.795371462470329,2.361475505115684,3.4695766912945536,38.56612180540248
B0018,232,2008-08-09T11:36:57,24.0,1.405680035419228,-1.7937175263130196,2.317937855025735,3.4708976588878517,38.5606541602861
B0018,235,2008-08-09T15:59:02,24.0,1.4084461071166137,-1.8014517734888207,2.3372859753156225,3.463695994913882,38.53842073636507
B0018,237,2008-08-09T19:41:13,24.0,1.3968547782872414,-1.7915215753378781,2.35288102649522,3.476025252893392,38.548873480234754
B0018,239,2008-08-09T23:22:00,24.0,1.3935670371440676,-1.7816941240706174,2.4646122144537173,3.4959869797550738,38.45838357496903
B0018,241,2008-08-10T03:01:08,24.0,1.3893644292809475,-1.779737998541223,2.4684655225527004,3.498486525112168,38.54382874673793
B0018,244,2008-08-10T07:19:08,24.0,1.378565141566671,-1.7856528650965158,2.409292353940073,3.4901229858478677,38.650883957434026
B0018,247,2008-08-10T11:39:39,24.0,1.384901110085747,-1.7784070647657095,2.477625480372779,3.5002914337238367,38.45654834997334
B0018,249,2008-08-10T15:21:25,24.0,1.3703251814242443,-1.7778412667349817,2.335608852853518,3.488365679744425,38.6564130442344
B0018,251,2008-08-10T19:01:07,24.0,1.3733464385229082,-1.7764462760420034,2.441999086782534,3.4996632718023597,38.655587491253975
B0018,253,2008-08-10T22:40:10,24.0,1.3679487285504814,-1.7752748972563315,2.465168783147216,3.503533537088468,38.6997087046862
B0018,256,2008-08-11T02:53:19,24.0,1.3567141087089647,-1.774201326872465,2.370892032033162,3.49645464004892,38.87481687744787
B0018,259,2008-08-14T13:04:49,24.0,1.4604310209194575,-1.8196650877007408,2.461879783248223,3.4124077925269103,37.36397452607736
B0018,261,2008-08-14T16:49:56,24.0,1.4500998937104097,-1.8096836854216038,2.424706636890725,3.4184683336986885,37.88258787662229
B0018,263,2008-08-14T20:29:23,24.0,1.4381406901824496,-1.7993287687468957,2.444722297403138,3.435059021261037,38.15898073660424
B0018,265,2008-08-15T00:08:59,24.0,1.4283681980964316,-1.7959419603883284,2.443569395327192,3.4447128708336927,38.05243159675446
B0018,267,2008-08-15T03:59:10,24.0,1.4147874517552432,-1.7956017209600372,2.4666000274194886,3.4584291739002917,37.89096376444466
B0018,270,2008-08-15T08:19:52,24.0,1.413889163393182,-1.7929541659933774,2.4272514813701016,3.45760615956929,37.81203585126145
B0018,272,2008-08-15T12:00:03,24.0,1.3989331662177225,-1.784474211719448,2.4762628371779,3.473799879244527,37.9591954678784
B0018,274,2008-08-15T15:37:16,24.0,1.3953322584033976,-1.793581043096934,2.3607989727330003,3.4534645231734142,38.52104349883516
B0018,276,2008-08-15T19:13:34,24.0,1.390046129540245,-1.7920645354970144,2.377011586588198,3.455168986263728,38.87868799770175
B0018,279,2008-08-15T23:27:04,24.0,1.3860271454209647,-1.7809541104468565,2.456756319667845,3.479281571059917,38.65118899876309
B0018,282,2008-08-16T03:52:55,24.0,1.388215260193751,-1.7989851707207014,2.3277314025979847,3.455105228850889,38.434235278537344
B0018,284,2008-08-16T07:37:37,24.0,1.3761826562394497,-1.7873231599598716,2.4537913827403948,3.480977907386269,38.10387572433
B0018,286,2008-08-16T11:21:22,24.0,1.3647168898640163,-1.7861666392556754,2.3475608877759067,3.474553150815604,38.12742842632319
B0018,288,2008-08-16T15:02:56,24.0,1.3589854739373584,-1.7849995504167617,2.3558347560196564,3.478489619456452,38.03962943213698
B0018,291,2008-08-16T19:15:49,24.0,1.34623087640088,-1.7783310205058362,2.379110236294476,3.487993649197899,37.85657903247749
B0018,294,2008-08-18T14:27:16,24.0,1.4268427818454643,-1.809775952165901,2.444740635238248,3.427989429916725,37.43017193410286
